Species,Date,UTM_X,UTM_Y,Sex,Wing,Culmen,Mass
OMAO,5/5/2016,256487,2189608,F,100,16.9,52
OMAO,4/16/2013,256487,2189608,M,106,17,53
HAAM,2/8/2012,256487,2189608,M,65,13.8,NA
APAP,2/8/2012,256487,2189608,M,75,15.7,15.4
APAP,2/8/2012,256487,2189608,M,71,14.5,13.8
IIWI,2/8/2012,256487,2189608,F,77,23.9,17.3
IIWI,2/9/2012,256487,2189608,F,72,25,18
IIWI,2/9/2012,256487,2189608,M,81,24.5,18.9
IIWI,2/9/2012,256487,2189608,M,82,26.5,NA
HAAM,2/17/2016,256487,2189608,M,67,13.4,13.4
HAAM,8/15/2013,256487,2189608,M,68,13.1,13.4
HAAM,1/25/2013,256487,2189608,M,67,10,13.4
HAAM,3/14/2012,256487,2189608,M,NA,NA,13.4
HAAM,2/9/2012,256487,2189608,M,64,12.7,13.4
HAAM,4/24/2016,256487,2189608,F,65,14.5,12.2
HAAM,3/14/2012,256487,2189608,M,65,NA,12.2
HAAM,2/9/2012,256487,2189608,F,64,12.5,12.2
IIWI,5/7/2015,256487,2189608,M,80,26.1,16.7
IIWI,4/24/2015,256487,2189608,M,80,27.2,16.7
IIWI,3/16/2015,256487,2189608,M,80,27.6,16.7
IIWI,3/13/2015,256487,2189608,M,80,26.1,16.7
IIWI,3/23/2014,256487,2189608,M,79,25.3,16.7
IIWI,3/4/2014,256487,2189608,M,78,26.4,16.7
IIWI,2/21/2014,256487,2189608,M,78,26.6,16.7
IIWI,3/19/2013,256487,2189608,M,78,26.5,16.7
IIWI,2/9/2012,256487,2189608,M,78,25.6,16.7
IIWI,2/9/2012,256487,2189608,M,75,28.4,NA
IIWI,2/9/2012,256487,2189608,M,85,27.3,19.7
HAAM,3/18/2016,256487,2189608,M,65,14.1,13.2
HAAM,5/21/2015,256487,2189608,M,63,14.5,13.2
HAAM,3/25/2015,256487,2189608,M,65,15.2,13.2
HAAM,3/1/2015,256487,2189608,M,67,15.6,13.2
HAAM,4/8/2014,256487,2189608,M,65,14.8,13.2
HAAM,3/23/2014,256487,2189608,M,65,14.2,13.2
HAAM,12/6/2013,256487,2189608,M,66,15,13.2
HAAM,5/6/2013,256487,2189608,M,NA,NA,13.2
HAAM,4/23/2013,256487,2189608,M,NA,NA,13.2
HAAM,4/2/2013,256487,2189608,M,NA,NA,13.2
HAAM,3/3/2013,256487,2189608,M,66,14.5,13.2
HAAM,2/9/2013,256487,2189608,M,67,13.6,13.2
HAAM,4/4/2012,256487,2189608,M,62,NA,13.2
IIWI,4/13/2012,256487,2189608,M,80,NA,NA
IIWI,2/9/2012,256487,2189608,M,79,26.4,NA
IIWI,2/9/2012,256487,2189608,F,72,24.9,20
IIWI,2/9/2012,256487,2189608,M,78,27,NA
IIWI,3/4/2012,256487,2189608,M,76,26.5,NA
IIWI,3/4/2012,256487,2189608,M,68,23.1,NA
IIWI,5/5/2016,256487,2189608,M,80,28.1,18.6
IIWI,4/25/2016,256487,2189608,M,78,29.2,18.6
IIWI,3/15/2016,256487,2189608,M,82,27.6,18.6
IIWI,3/13/2015,256487,2189608,M,81,28.1,18.6
IIWI,4/8/2014,256487,2189608,M,80,27.9,18.6
IIWI,4/5/2014,256487,2189608,M,80,28,18.6
IIWI,2/28/2013,256487,2189608,M,81,28,18.6
IIWI,3/19/2016,256487,2189608,M,82,28.3,18.4
IIWI,4/13/2015,256487,2189608,M,84,28,18.4
IIWI,3/25/2015,256487,2189608,M,84,28.3,18.4
IIWI,3/13/2015,256487,2189608,M,82,28.6,18.4
IIWI,11/14/2014,256487,2189608,M,84,25.6,18.4
IIWI,3/4/2014,256487,2189608,M,NA,NA,18.4
IIWI,2/11/2014,256487,2189608,M,83,27,18.4
IIWI,3/19/2013,256487,2189608,M,82,27.7,18.4
IIWI,4/3/2012,256487,2189608,M,81,NA,18.4
IIWI,3/4/2012,256487,2189608,M,84,27.1,18.4
APAP,5/16/2013,256487,2189608,M,75,16.5,14.8
APAP,4/3/2012,256487,2189608,M,77,NA,14.8
APAP,3/14/2012,256487,2189608,M,79,17.5,14.8
IIWI,3/14/2012,256487,2189608,M,81,26.8,20.9
IIWI,4/13/2013,256487,2189608,F,NA,NA,19
IIWI,3/3/2013,256487,2189608,F,75,24.7,19
IIWI,3/14/2012,256487,2189608,F,75,24.1,19
APAP,3/14/2012,256487,2189608,F,70,17,NA
APAP,3/14/2012,256487,2189608,M,75,16,16.1
HAAM,4/16/2013,256487,2189608,M,68,14.9,13.5
HAAM,6/15/2012,256487,2189608,M,65,14.3,13.5
HAAM,3/14/2012,256487,2189608,M,66,14.7,13.5
IIWI,2/10/2016,256487,2189608,F,74,24.7,16.8
IIWI,3/14/2012,256487,2189608,F,72,24.6,18.3
IIWI,11/24/2015,256487,2189608,M,83,27,19.8
IIWI,5/21/2015,256487,2189608,M,82,25.7,19.8
IIWI,5/7/2015,256487,2189608,M,83,28.7,19.8
IIWI,2/19/2015,256487,2189608,M,84,29.4,19.8
IIWI,4/29/2014,256487,2189608,M,82,27.2,19.8
IIWI,2/14/2014,256487,2189608,M,83,26.6,19.8
IIWI,5/2/2013,256487,2189608,F,83,26.1,19.8
IIWI,4/13/2013,256487,2189608,M,NA,NA,19.8
IIWI,2/28/2013,256487,2189608,M,81,26.7,19.8
IIWI,3/14/2012,256487,2189608,M,83,25.1,19.8
IIWI,4/8/2014,256487,2189608,F,75,24,17.2
IIWI,2/28/2013,256487,2189608,M,82,29.4,18.9
IIWI,4/27/2012,256487,2189608,M,80,29.6,18.9
IIWI,3/17/2012,256487,2189608,F,80,24.2,18.9
IIWI,3/17/2012,256487,2189608,M,80,27.4,19.3
HAAM,3/17/2012,256487,2189608,M,NA,NA,NA
IIWI,3/17/2012,256487,2189608,F,73,25.9,NA
HAAM,3/17/2012,256487,2189608,M,NA,NA,NA
HAAM,4/13/2012,256487,2189608,M,69,NA,NA
HAAM,3/17/2012,256487,2189608,M,NA,NA,NA
IIWI,4/3/2012,256487,2189608,F,75,24.1,16.9
IIWI,2/28/2013,256487,2189608,F,77,24.9,17
IIWI,4/3/2012,256487,2189608,F,72,22.9,17
IIWI,4/3/2012,256487,2189608,M,79,26.6,22.1
APAP,4/3/2012,256487,2189608,M,73,16.1,16.5
IIWI,2/28/2013,256487,2189608,F,72,25,17.7
IIWI,4/27/2012,256487,2189608,F,NA,NA,17.7
IIWI,4/3/2012,256487,2189608,F,71,24.3,17.7
IIWI,4/3/2012,256487,2189608,M,NA,NA,NA
HAAM,4/3/2012,256487,2189608,M,69,13.6,15.2
IIWI,4/4/2012,256487,2189608,M,79,27.5,19.9
IIWI,3/4/2014,256487,2189608,M,NA,NA,18.6
IIWI,3/3/2013,256487,2189608,M,79,28.5,18.6
IIWI,4/13/2012,256487,2189608,F,71,NA,15.1
IIWI,4/10/2012,256487,2189608,F,74,23.5,15.1
HAAM,4/11/2012,256487,2189608,F,63,13.1,14.2
APAP,3/4/2013,256487,2189608,M,77,16.4,14.7
APAP,4/13/2012,256487,2189608,M,76,16.9,14.7
IIWI,4/13/2012,256487,2189608,F,73,23,18.6
APAP,4/13/2012,256487,2189608,M,73,16.2,14.3
APAP,4/13/2012,256487,2189608,M,73,17.1,15.8
IIWI,4/13/2012,256487,2189608,M,77,27.1,19.3
IIWI,5/9/2014,256487,2189608,M,83,26.7,20.5
IIWI,4/13/2012,256487,2189608,M,83,26.6,20.5
HAAM,4/13/2012,256487,2189608,F,62,13.9,15.8
APAP,4/13/2012,256487,2189608,M,69,15.6,17.4
APAP,4/13/2012,256487,2189608,M,NA,17.5,NA
IIWI,1/25/2013,256487,2189608,M,79,24.9,16.9
IIWI,4/25/2012,256487,2189608,M,81,26.4,16.9
IIWI,4/25/2012,256487,2189608,F,77,26.1,NA
IIWI,2/17/2016,256487,2189608,M,78,18.2,19.4
IIWI,5/21/2015,256487,2189608,M,80,28.2,19.4
IIWI,3/1/2015,256487,2189608,M,81,27.8,19.4
IIWI,2/21/2014,256487,2189608,M,80,27.4,19.4
IIWI,4/25/2012,256487,2189608,M,77,26.6,19.4
IIWI,4/25/2012,256487,2189608,F,74,22.9,NA
APAP,4/27/2012,256487,2189608,F,70,14.9,17.9
APAP,4/27/2012,256487,2189608,M,70,16.6,15.1
APAP,4/9/2015,256487,2189608,M,76,17.1,15.5
APAP,2/19/2015,256487,2189608,M,78,17.5,15.5
APAP,1/23/2014,256487,2189608,M,79,17.1,15.5
APAP,4/2/2013,256487,2189608,M,75,17.1,15.5
APAP,6/15/2012,256487,2189608,M,73,15.5,15.5
HAAM,3/25/2015,256487,2189608,M,65,15.9,13
HAAM,3/25/2015,256487,2189608,M,64,15.4,14.7
HAAM,2/17/2016,256487,2189608,M,67,14.6,NA
HAAM,2/10/2016,256487,2189608,M,72,15.7,NA
HAAM,3/25/2015,256487,2189608,M,66,14.6,NA
APAP,3/29/2015,256487,2189608,F,71,17,14.6
APAP,3/29/2015,256487,2189608,M,75,17.8,15.1
HCRE,4/22/2016,256487,2189608,M,63,14.9,14
HAAM,3/29/2015,256487,2189608,F,62,13.1,14.5
APAP,2/10/2016,256487,2189608,M,75,17.3,15.1
APAP,4/13/2015,256487,2189608,M,76,17.1,15.1
APAP,4/13/2015,256487,2189608,M,74,17.7,15.5
APAP,4/13/2015,256487,2189608,M,73,17.3,15.7
HAAM,4/13/2015,256487,2189608,M,61,14,12.4
APAP,4/24/2015,256487,2189608,M,75,16.9,15.1
HCRE,5/7/2015,256487,2189608,F,61,14,13.6
HCRE,4/24/2015,256487,2189608,F,60,14.6,13.6
IIWI,3/25/2015,256487,2189608,M,81,27.8,18.8
IIWI,3/25/2015,256487,2189608,F,77,26,15.4
IIWI,4/13/2015,256487,2189608,F,69,25.2,17.1
IIWI,3/25/2015,256487,2189608,F,70,24.8,17.1
IIWI,3/29/2015,256487,2189608,M,81,27.3,16
IIWI,3/29/2015,256487,2189608,F,74,18.4,NA
IIWI,1/5/2016,256487,2189608,M,78,28.6,NA
IIWI,5/7/2015,256487,2189608,M,74,29.5,NA
IIWI,4/9/2015,256487,2189608,M,76,28.8,NA
IIWI,4/13/2015,256487,2189608,F,74,25,18.1
IIWI,4/24/2015,256487,2189608,M,79,26.6,18.8
IIWI,4/24/2015,256487,2189608,F,73,24.8,18.3
IIWI,5/7/2015,256487,2189608,M,81,28.8,20.1
IIWI,4/24/2015,256487,2189608,M,81,27.6,20.1
IIWI,4/24/2015,256487,2189608,F,74,26.6,18.9
IIWI,4/24/2015,256487,2189608,M,82,27.2,17.8
IIWI,4/24/2015,256487,2189608,M,78,28,19.1
IIWI,4/24/2015,256487,2189608,F,73,25.8,15.5
IIWI,4/29/2015,256487,2189608,M,83,28.8,19.9
IIWI,5/7/2015,256487,2189608,M,80,28.4,NA
IIWI,5/7/2015,256487,2189608,M,83,26.9,21.1
IIWI,5/7/2015,256487,2189608,M,82,28,20.5
IIWI,5/21/2015,256487,2189608,F,75,27.3,16.7
IIWI,5/21/2015,256487,2189608,F,72,23,14.1
IIWI,5/21/2015,256487,2189608,M,82,26.4,18.4
IIWI,5/21/2015,256487,2189608,M,82,27,19.2
IIWI,5/21/2015,256487,2189608,F,77,25.3,14.4
IIWI,5/22/2016,256487,2189608,M,80,29.2,19.8
IIWI,5/19/2016,256487,2189608,M,81,27.6,19.8
IIWI,3/26/2016,256487,2189608,M,81,27.3,19.8
IIWI,1/5/2016,256487,2189608,M,81,28.5,19.8
IIWI,5/21/2015,256487,2189608,M,81,29.1,19.8
IIWI,2/23/2016,256487,2189608,F,76,24.1,16.3
IIWI,5/22/2015,256487,2189608,F,76,24.4,16.3
HCRE,3/13/2015,256487,2189608,F,61,14.5,NA
HCRE,3/25/2016,256487,2189608,F,65,14.8,NA
OMAO,3/3/2013,256487,2189608,M,98,14.9,46.9
AKIA,3/14/2014,256487,2189608,M,81,26,NA
AKIA,3/3/2013,256487,2189608,M,81,26.5,NA
OMAO,3/28/2013,256487,2189608,F,95,17.7,47.4
OMAO,4/13/2013,256487,2189608,M,99,15.9,49.5
OMAO,4/13/2013,256487,2189608,M,98,16.8,53.1
OMAO,4/16/2013,256487,2189608,M,95,NA,48.2
AKIA,5/19/2014,256487,2189608,M,81,24.2,29
AKIA,2/11/2014,256487,2189608,M,82,25.2,29
AKIA,9/27/2013,256487,2189608,M,80,26.4,29
AKIA,4/16/2013,256487,2189608,M,80,25.2,29
AKIA,3/1/2015,256487,2189608,F,76,23.6,25.7
AKIA,9/27/2013,256487,2189608,F,77,20.8,25.7
AKIA,4/16/2013,256487,2189608,F,76,22.2,25.7
OMAO,4/23/2013,256487,2189608,M,98,16,49.8
OMAO,5/2/2013,256487,2189608,M,103,16,47.9
OMAO,5/6/2013,256487,2189608,F,94,15.5,48.8
OMAO,5/16/2013,256487,2189608,F,96,15.6,52.3
OMAO,10/7/2015,256487,2189608,M,99,16.6,51.8
OMAO,3/7/2014,256487,2189608,M,96,14.8,50
HAAM,3/4/2012,256487,2189608,M,NA,NA,NA
HAAM,4/24/2016,256487,2189608,M,67,14.9,13.2
HAAM,9/27/2013,256487,2189608,M,68,12.9,13.2
HAAM,4/3/2013,256487,2189608,M,70,14.7,13.2
HCRE,4/16/2013,256487,2189608,F,NA,NA,17.3
HCRE,3/14/2012,256487,2189608,F,59,NA,17.3
HAAM,3/14/2012,256487,2189608,M,62,NA,NA
HAAM,10/23/2015,256487,2189608,M,67,13.9,13.8
HAAM,3/25/2015,256487,2189608,M,68,14.8,13.8
HAAM,1/23/2014,256487,2189608,M,70,14.3,13.8
HAAM,4/2/2013,256487,2189608,M,67,14.2,13.8
HAAM,4/22/2016,256487,2189608,M,61,16.2,12.8
HAAM,3/18/2016,256487,2189608,M,58,16.2,12.8
HAAM,3/15/2016,256487,2189608,M,64,16,12.8
HAAM,3/8/2016,256487,2189608,M,64,15.6,12.8
HAAM,3/1/2016,256487,2189608,M,64,15.2,12.8
HAAM,1/25/2013,256487,2189608,M,65,15.2,12.8
HAAM,1/25/2013,256487,2189608,F,63,12.5,NA
HAAM,2/9/2013,256487,2189608,M,64,14.7,NA
HAAM,5/16/2016,256487,2189608,F,61,14,12.7
HAAM,5/7/2015,256487,2189608,F,65,13.4,12.7
HAAM,3/7/2014,256487,2189608,F,65,13.4,12.7
APAP,2/9/2013,256487,2189608,M,70,16.4,15.8
HCRE,5/22/2015,256487,2189608,F,66,13.9,16.1
HCRE,2/13/2013,256487,2189608,F,65,13.7,16.1
HAAM,2/13/2013,256487,2189608,M,65,15,NA
HAAM,2/13/2013,256487,2189608,F,64,13.9,14.9
HAAM,2/15/2013,256487,2189608,F,62,12.4,14.5
HAAM,2/15/2013,256487,2189608,M,64,14.1,14.3
APAP,2/15/2013,256487,2189608,M,80,17.6,13.6
APAP,1/23/2014,256487,2189608,M,74,18.1,NA
APAP,2/15/2013,256487,2189608,F,70,16.8,14.1
APAP,2/28/2013,256487,2189608,M,68,16.4,NA
APAP,2/28/2013,256487,2189608,M,74,17.4,NA
HAAM,2/28/2013,256487,2189608,M,62,14.8,NA
HAAM,9/27/2013,256487,2189608,M,69,12.6,13.5
HAAM,4/3/2013,256487,2189608,F,NA,NA,13.5
APAP,3/4/2014,256487,2189608,M,73,16.2,15.1
HAAM,3/4/2014,256487,2189608,F,NA,NA,13.5
HAAM,2/28/2013,256487,2189608,F,63,12.4,13.5
HAAM,3/1/2015,256487,2189608,M,61,15,13.4
HAAM,3/8/2016,256487,2189608,M,65,15,NA
HAAM,12/8/2015,256487,2189608,M,66,13.5,NA
HAAM,3/13/2015,256487,2189608,M,64,15.1,NA
HAAM,3/13/2015,256487,2189608,M,64,14.7,NA
APAP,2/26/2016,256487,2189608,M,72,17.5,14.5
APAP,3/1/2015,256487,2189608,M,76,18.3,16.3
HAAM,3/1/2016,256487,2189608,M,67,15.7,14.1
HAAM,3/13/2015,256487,2189608,M,66,15.6,14.1
HAAM,5/7/2015,256487,2189608,M,60,13.3,10.9
HAAM,3/16/2015,256487,2189608,M,61,13.9,10.9
HAAM,3/13/2015,256487,2189608,F,60,13.5,10.9
HAAM,3/13/2015,256487,2189608,F,60,13.5,10.9
HAAM,3/13/2015,256487,2189608,F,62,13.1,NA
HAAM,3/13/2015,256487,2189608,M,63,13.7,NA
APAP,3/13/2015,256487,2189608,F,69,15.9,NA
APAP,3/13/2015,256487,2189608,M,79,16.5,16.5
HAAM,4/13/2015,256487,2189608,M,63,14.3,13.5
HAAM,3/25/2015,256487,2189608,M,63,15,13.5
HAAM,3/13/2015,256487,2189608,M,62,14.5,13.5
HCRE,3/16/2015,256487,2189608,M,68,12.5,14.8
HCRE,3/19/2016,256487,2189608,M,67,13.8,14.3
HCRE,5/7/2015,256487,2189608,F,63,13.2,14.3
HAAM,3/16/2015,256487,2189608,F,61,13.2,NA
APAP,3/16/2015,256487,2189608,F,71,16.5,15.5
HAAM,3/16/2015,256487,2189608,F,63,12.9,14.2
HAAM,2/7/2012,256487,2189608,M,68,10.6,10.4
HCRE,4/25/2012,256487,2189608,M,NA,NA,NA
HCRE,3/14/2012,256487,2189608,M,NA,NA,NA
HCRE,2/7/2012,256487,2189608,M,65,NA,NA
HCRE,5/22/2015,256487,2189608,M,68,14.5,14.2
HCRE,2/7/2012,256487,2189608,M,66,13.2,14.2
HAAK,3/15/2016,256487,2189608,F,61,10.7,NA
HAAK,5/21/2015,256487,2189608,F,60,10.8,NA
HAAK,3/25/2015,256487,2189608,F,61,9.9,NA
HAAK,10/11/2014,256487,2189608,F,60,9.5,NA
HAAK,4/3/2013,256487,2189608,F,61,10.7,NA
HCRE,2/8/2012,256487,2189608,F,64,11.9,15.8
HAAM,3/16/2015,256487,2189608,M,68,15.5,14
HAAM,5/19/2014,256487,2189608,M,66,14.3,14
HAAM,4/20/2014,256487,2189608,M,66,15,14
HAAM,9/27/2013,256487,2189608,M,65,15.1,14
HAAM,4/23/2013,256487,2189608,M,NA,NA,14
HAAM,2/28/2013,256487,2189608,M,67,15.2,14
HAAM,4/25/2012,256487,2189608,M,68,14.7,14
HAAM,4/4/2012,256487,2189608,M,68,NA,14
HAAM,2/8/2012,256487,2189608,M,68,14.7,14
HAAM,2/8/2012,256487,2189608,F,62,12.9,NA
APAP,2/8/2012,256487,2189608,F,NA,NA,NA
HAAM,2/9/2012,256487,2189608,M,65,14.4,NA
HAAM,5/11/2014,256487,2189608,M,67,15.9,14.6
HAAM,4/5/2014,256487,2189608,M,67,15.3,14.6
HAAM,2/9/2012,256487,2189608,M,68,15,14.6
APAP,2/9/2012,256487,2189608,M,77,17.4,14.7
HAAM,5/6/2013,256487,2189608,M,NA,NA,13.7
HAAM,3/28/2013,256487,2189608,M,NA,NA,13.7
HAAM,2/13/2013,256487,2189608,M,68,15,13.7
HAAM,2/9/2012,256487,2189608,M,66,14.5,13.7
HAEL,3/4/2012,256487,2189608,F,66,10.1,NA
HCRE,4/29/2014,256487,2189608,M,65,14,14.4
HCRE,2/9/2013,256487,2189608,M,66,13.7,14.4
HCRE,3/4/2012,256487,2189608,M,65,13.5,14.4
HAAM,3/4/2012,256487,2189608,M,63,13.1,NA
IIWI,4/27/2013,256487,2189608,F,NA,NA,18
IIWI,3/28/2013,256487,2189608,F,70,24.2,18
IIWI,3/4/2012,256487,2189608,F,75,24.2,18
HAAK,3/14/2012,256487,2189608,M,61,11.3,NA
HAAM,5/6/2013,256487,2189608,M,NA,NA,14
HAAM,5/6/2013,256487,2189608,M,NA,NA,14
HAAM,4/16/2013,256487,2189608,M,NA,NA,14
HAAM,3/3/2013,256487,2189608,M,67,15.2,14
HAAM,4/4/2012,256487,2189608,M,67,NA,14
HAAM,3/15/2012,256487,2189608,M,68,NA,14
HAAM,3/14/2012,256487,2189608,M,67,15.4,14
HCRE,3/14/2012,256487,2189608,M,68,13.1,14.3
APAP,3/14/2012,256487,2189608,M,71,16,16.7
APAP,4/16/2013,256487,2189608,M,75,17.1,17.4
HAAM,3/17/2012,256487,2189608,M,66,14.8,NA
HAAM,5/2/2013,256487,2189608,M,64,14.5,13.3
HAAM,3/17/2012,256487,2189608,M,64,14.9,13.3
HAAM,4/3/2012,256487,2189608,F,61,11.7,13.8
HAAM,4/23/2013,256487,2189608,F,NA,NA,13.6
HAAM,2/28/2013,256487,2189608,F,64,13.6,13.6
HAAM,2/28/2013,256487,2189608,F,64,13.6,13.6
HAAM,4/3/2012,256487,2189608,F,62,14,13.6
HCRE,3/25/2015,256487,2189608,F,65,14.2,14.8
HAEL,7/5/2013,256487,2189608,F,71,10.2,15.5
HAEL,4/3/2012,256487,2189608,F,72,NA,15.5
APAP,4/13/2012,256487,2189608,F,69,15.5,11.9
APAP,4/13/2012,256487,2189608,F,70,15.8,16.6
HAEL,6/3/2016,256487,2189608,M,74,13.1,NA
HAEL,2/23/2016,256487,2189608,M,74,12.7,NA
HAEL,6/12/2015,256487,2189608,M,75,11.1,NA
HAEL,4/5/2014,256487,2189608,M,74,12.3,NA
HAEL,2/28/2013,256487,2189608,M,74,13.1,NA
HAEL,4/13/2012,256487,2189608,M,75,11.5,NA
IIWI,4/29/2014,256487,2189608,F,74,26,15.1
IIWI,6/15/2012,256487,2189608,F,73,24.6,16.5
IIWI,2/26/2015,256487,2189608,M,83,27.9,19.7
IIWI,3/14/2014,256487,2189608,M,81,28,19.7
IIWI,3/7/2014,256487,2189608,M,84,26.9,19.7
IIWI,5/6/2013,256487,2189608,M,NA,NA,19.7
IIWI,3/19/2013,256487,2189608,M,83,27,19.7
IIWI,3/3/2013,256487,2189608,M,79,28.4,20.4
IIWI,3/8/2016,256487,2189608,M,81,28.1,20
IIWI,3/3/2013,256487,2189608,M,79,27.2,20
IIWI,3/3/2013,256487,2189608,M,74,27.6,21.2
IIWI,3/3/2013,256487,2189608,F,73,24.8,NA
HAEL,5/10/2016,256487,2189608,F,76,14.9,NA
HAEL,3/16/2015,256487,2189608,F,75,14.4,NA
IIWI,3/8/2016,256487,2189608,F,75,24.3,18.5
IIWI,1/20/2016,256487,2189608,F,75,25.1,18.5
IIWI,3/16/2015,256487,2189608,F,75,24.2,18.5
IIWI,3/3/2013,256487,2189608,F,NA,23.4,18.5
IIWI,3/4/2013,256487,2189608,F,68,26.5,NA
IIWI,5/7/2015,256487,2189608,F,74,24.4,16.2
IIWI,3/4/2013,256487,2189608,F,75,24.5,16.2
IIWI,5/19/2014,256487,2189608,M,80,27.8,16.4
IIWI,4/5/2014,256487,2189608,M,80,27.4,16.4
IIWI,3/7/2014,256487,2189608,M,80,27.7,16.4
IIWI,3/4/2013,256487,2189608,M,81,28.1,16.4
IIWI,3/19/2013,256487,2189608,M,73,28,18.7
IIWI,3/28/2013,256487,2189608,F,NA,NA,NA
IIWI,3/19/2013,256487,2189608,F,71,25.5,NA
IIWI,3/19/2013,256487,2189608,M,75,27.2,17.4
IIWI,3/19/2013,256487,2189608,F,71,24.1,NA
IIWI,3/19/2013,256487,2189608,M,83,26.2,19.3
IIWI,3/28/2013,256487,2189608,M,83,28,22
IIWI,3/28/2013,256487,2189608,M,82,27.4,18.6
IIWI,3/28/2013,256487,2189608,M,74,28.1,21.2
IIWI,3/28/2013,256487,2189608,F,72,24,18.2
IIWI,5/2/2013,256487,2189608,M,NA,NA,18.8
IIWI,4/2/2013,256487,2189608,M,80,28.1,18.8
IIWI,4/3/2013,256487,2189608,M,84,28.6,21.7
IIWI,4/25/2012,256487,2189608,F,72,23.2,17.6
IIWI,2/8/2012,256487,2189608,F,74,NA,17.6
IIWI,2/6/2012,256487,2189608,F,70,24.1,17.6
APAP,2/6/2012,256487,2189608,F,70,15,NA
IIWI,11/15/2013,256487,2189608,F,77,25.4,15
IIWI,2/6/2012,256487,2189608,F,74,25,15
HAAM,2/8/2012,256487,2189608,M,69,NA,NA
HAAM,2/6/2012,256487,2189608,M,69,13.1,NA
IIWI,2/6/2012,256487,2189608,F,75,24.4,17.5
IIWI,2/7/2012,256487,2189608,F,72,NA,18.1
IIWI,2/6/2012,256487,2189608,F,71,25.4,18.1
HAAM,9/27/2013,256487,2189608,M,67,13.9,15.4
HAAM,2/28/2013,256487,2189608,M,62,14.5,15.4
HAAM,2/8/2012,256487,2189608,M,67,NA,15.4
HAAM,2/6/2012,256487,2189608,F,NA,NA,15.4
HAAM,2/8/2012,256487,2189608,M,62,NA,NA
HAAM,5/25/2015,256487,2189608,M,63,15.9,14.4
HAAM,3/14/2014,256487,2189608,M,63,14.2,14.4
HAAM,9/27/2013,256487,2189608,M,63,15.4,14.4
HAAM,4/2/2013,256487,2189608,M,NA,NA,14.4
HAAM,2/15/2013,256487,2189608,M,65,15.2,14.4
HAAM,4/13/2012,256487,2189608,M,NA,NA,14.4
HAAM,4/4/2012,256487,2189608,M,64,NA,14.4
HAAM,2/8/2012,256487,2189608,M,65,NA,14.4
HAAM,2/6/2012,256487,2189608,M,64,14.8,14.4
HAAM,3/4/2013,256487,2189608,M,68,14.7,12.7
HAAM,4/25/2012,256487,2189608,M,67,14.3,12.7
HAAM,3/17/2012,256487,2189608,M,68,NA,12.7
HAAM,2/6/2012,256487,2189608,M,66,13.6,12.7
HAAM,2/6/2012,256487,2189608,M,64,13.5,13.8
HAAM,2/6/2012,256487,2189608,M,NA,NA,NA
APAP,2/7/2012,256487,2189608,M,76,16.1,17.5
IIWI,2/7/2012,256487,2189608,M,75,21.8,21.1
IIWI,5/2/2013,256487,2189608,M,85,26.9,20.5
IIWI,2/7/2012,256487,2189608,M,85,21,20.5
IIWI,4/25/2012,256487,2189608,M,83,28,18.1
IIWI,3/17/2012,256487,2189608,M,85,NA,18.1
IIWI,3/14/2012,256487,2189608,M,82,NA,18.1
IIWI,3/14/2012,256487,2189608,M,82,NA,18.1
IIWI,2/8/2012,256487,2189608,M,81,NA,18.1
IIWI,2/7/2012,256487,2189608,M,82,27.4,18.1
HAAM,3/15/2012,256487,2189608,M,67,NA,13.8
HAAM,2/7/2012,256487,2189608,M,68,13.6,13.8
IIWI,1/22/2015,256487,2189608,M,82,29.6,19.1
IIWI,3/19/2013,256487,2189608,M,81,28.2,19.1
IIWI,2/7/2012,256487,2189608,M,82,28.3,19.1
IIWI,2/7/2012,256487,2189608,M,81,26.4,20.5
IIWI,2/7/2012,256487,2189608,F,75,18.7,18.7
HAAM,2/9/2013,256487,2189608,F,64,13.9,15.7
HAAM,2/7/2012,256487,2189608,F,66,13.1,15.7
HAAM,2/7/2012,256487,2189608,M,63,14.9,NA
APAP,2/7/2012,256487,2189608,M,74,16.2,16.2
IIWI,4/27/2012,256487,2189608,F,NA,NA,20.5
IIWI,2/7/2012,256487,2189608,F,77,24.8,20.5
IIWI,2/7/2012,256487,2189608,M,78,25.4,NA
IIWI,12/6/2013,256487,2189608,M,83,27,19.9
IIWI,5/6/2013,256487,2189608,M,NA,NA,19.9
IIWI,2/28/2013,256487,2189608,M,83,27.5,19.9
IIWI,4/27/2012,256487,2189608,M,81,26.8,19.9
IIWI,2/7/2012,256487,2189608,M,81,27.1,19.9
IIWI,4/13/2012,256487,2189608,M,71,NA,NA
IIWI,3/17/2012,256487,2189608,M,NA,NA,NA
IIWI,2/7/2012,256487,2189608,F,70,25.2,NA
HAAM,2/7/2012,256487,2189608,M,65,13.3,15.4
IIWI,2/7/2012,256487,2189608,F,74,26.5,16.9
IIWI,2/7/2012,256487,2189608,F,69,24.8,NA
IIWI,12/6/2013,256487,2189608,F,73,24.6,20.8
IIWI,2/8/2012,256487,2189608,M,77,24.7,20.8
IIWI,2/8/2012,256487,2189608,F,75,23.1,18.3
HAAM,5/16/2013,256487,2189608,F,NA,NA,12.2
HAAM,4/2/2013,256487,2189608,F,NA,NA,12.2
HAAM,3/3/2013,256487,2189608,F,NA,NA,12.2
HAAM,2/28/2013,256487,2189608,F,65,13.3,12.2
